time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-04-11 01:29:27.886 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,463882224,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:30:27.894 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,473673976,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:31:27.902 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,483261312,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:32:27.908 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,492406232,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:33:27.920 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,502597008,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:34:27.930 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,512036256,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:35:27.937 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,521176328,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:36:27.945 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,530659528,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:37:27.953 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,540556888,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:38:27.960 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,551051584,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:39:27.967 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,560180560,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:40:27.975 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,569111560,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:41:27.985 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,578354072,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:42:27.991 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,587905536,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:43:27.997 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,598529488,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:44:28.004 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,608014552,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:45:28.012 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,617196264,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:46:28.020 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,626587040,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:47:28.027 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,635864312,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:48:28.042 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,646235872,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:49:28.049 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,655990376,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:50:28.058 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,665489312,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:51:28.067 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,674831472,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:52:28.077 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,683833448,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:53:28.083 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,694228328,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:54:28.090 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,703556648,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:55:28.095 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,713050376,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:56:28.102 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,722815808,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:57:28.110 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,154,424330424,5, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 01:58:28.116 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,434820672,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 01:59:28.126 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,444092128,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:00:28.133 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,453678528,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:01:28.137 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,462739832,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:02:28.143 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,471827312,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:03:28.148 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,482630608,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 02:04:28.155 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,491928896,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:05:28.160 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,501433304,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:06:28.163 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,509514312,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:07:28.167 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,518826736,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:08:28.174 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,529329264,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-11 02:09:28.177 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,538569032,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:10:28.183 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,548301240,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-11 02:11:28.186 UTC, ,9829,5442437,10464,2280720,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,60,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,557609216,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
